path,identifier2,species,dup,filename,filename2,higher_taxon,common_name,highest_common_name
lep_photos/Catoptria oregonicus/IMG_018806.JPG,IMG_018806.JPG,Catoptria oregonicus,FALSE,IMG_018806.JPG,IMG_018806,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/IMG_018807.JPG,IMG_018807.JPG,Catoptria oregonicus,FALSE,IMG_018807.JPG,IMG_018807,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/IMG_018808.JPG,IMG_018808.JPG,Catoptria oregonicus,FALSE,IMG_018808.JPG,IMG_018808,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/IMG_018809.JPG,IMG_018809.JPG,Catoptria oregonicus,FALSE,IMG_018809.JPG,IMG_018809,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/IMG_018810.JPG,IMG_018810.JPG,Catoptria oregonicus,FALSE,IMG_018810.JPG,IMG_018810,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/IMG_018811.JPG,IMG_018811.JPG,Catoptria oregonicus,FALSE,IMG_018811.JPG,IMG_018811,Pyraloidea,Snout moths,moths
lep_photos/Catoptria oregonicus/MEM368355_Catoptria_oregonica__1550602212_lg.jpg,MEM368355_Catoptria_oregonica__1550602212_lg.jpg,Catoptria oregonicus,FALSE,MEM368355_Catoptria_oregonica__1550602212_lg.jpg,MEM368355_Catoptria_oregonica__1550602212_lg,Pyraloidea,Snout moths,moths
lep_photos/Ceratomia undulosa/ASUHIC0097288_habitus_dorsal_1506015859_lg.jpg,ASUHIC0097288_habitus_dorsal_1506015859_lg.jpg,Ceratomia undulosa,FALSE,ASUHIC0097288_habitus_dorsal_1506015859_lg.jpg,ASUHIC0097288_habitus_dorsal_1506015859_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/CSU_ENT0053626_1-5_1565821045_lg.jpg,CSU_ENT0053626_1-5_1565821045_lg.jpg,Ceratomia undulosa,FALSE,CSU_ENT0053626_1-5_1565821045_lg.jpg,CSU_ENT0053626_1-5_1565821045_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/CSU_ENT0053634_1-5_1565821559_lg.jpg,CSU_ENT0053634_1-5_1565821559_lg.jpg,Ceratomia undulosa,FALSE,CSU_ENT0053634_1-5_1565821559_lg.jpg,CSU_ENT0053634_1-5_1565821559_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/CSU_ENT0053643_1-5_1565821858_lg.jpg,CSU_ENT0053643_1-5_1565821858_lg.jpg,Ceratomia undulosa,FALSE,CSU_ENT0053643_1-5_1565821858_lg.jpg,CSU_ENT0053643_1-5_1565821858_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/IMG_019312.JPG,IMG_019312.JPG,Ceratomia undulosa,FALSE,IMG_019312.JPG,IMG_019312,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/IMG_019316.JPG,IMG_019316.JPG,Ceratomia undulosa,FALSE,IMG_019316.JPG,IMG_019316,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/IMG_019318.JPG,IMG_019318.JPG,Ceratomia undulosa,FALSE,IMG_019318.JPG,IMG_019318,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/IMG_019320.JPG,IMG_019320.JPG,Ceratomia undulosa,FALSE,IMG_019320.JPG,IMG_019320,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/MEM69185_Ceratomia_undulosa_DM_1501709315_lg.jpg,MEM69185_Ceratomia_undulosa_DM_1501709315_lg.jpg,Ceratomia undulosa,FALSE,MEM69185_Ceratomia_undulosa_DM_1501709315_lg.jpg,MEM69185_Ceratomia_undulosa_DM_1501709315_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121764.jpg,SDNHM121764.jpg,Ceratomia undulosa,FALSE,SDNHM121764.jpg,SDNHM121764,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121765.jpg,SDNHM121765.jpg,Ceratomia undulosa,FALSE,SDNHM121765.jpg,SDNHM121765,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121771.jpg,SDNHM121771.jpg,Ceratomia undulosa,FALSE,SDNHM121771.jpg,SDNHM121771,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121811.jpg,SDNHM121811.jpg,Ceratomia undulosa,FALSE,SDNHM121811.jpg,SDNHM121811,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121812(1).jpg,SDNHM121812(1).jpg,Ceratomia undulosa,FALSE,SDNHM121812(1).jpg,SDNHM121812(1),Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/SDNHM121814.jpg,SDNHM121814.jpg,Ceratomia undulosa,FALSE,SDNHM121814.jpg,SDNHM121814,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Ceratomia undulosa/UDCC_TCN_0062119_2_1485445865_lg.jpg,UDCC_TCN_0062119_2_1485445865_lg.jpg,Ceratomia undulosa,FALSE,UDCC_TCN_0062119_2_1485445865_lg.jpg,UDCC_TCN_0062119_2_1485445865_lg,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Chilo suppressalis/RMNH_INS_19356_1%2B1265302838.jpg,RMNH_INS_19356_1%2B1265302838.jpg,Chilo suppressalis,FALSE,RMNH_INS_19356_1%2B1265302838.jpg,RMNH_INS_19356_1%2B1265302838,Pyraloidea,Snout moths,moths
lep_photos/Chlorosea margaretaria/ASUHIC0117603_habitus_dorsal_1565893133_lg.jpg,ASUHIC0117603_habitus_dorsal_1565893133_lg.jpg,Chlorosea margaretaria,FALSE,ASUHIC0117603_habitus_dorsal_1565893133_lg.jpg,ASUHIC0117603_habitus_dorsal_1565893133_lg,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/CSU_ENT1061003_1-3_1564404412_lg.jpg,CSU_ENT1061003_1-3_1564404412_lg.jpg,Chlorosea margaretaria,FALSE,CSU_ENT1061003_1-3_1564404412_lg.jpg,CSU_ENT1061003_1-3_1564404412_lg,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/CSU_ENT1150182_1-2_1604584638_lg.jpg,CSU_ENT1150182_1-2_1604584638_lg.jpg,Chlorosea margaretaria,FALSE,CSU_ENT1150182_1-2_1604584638_lg.jpg,CSU_ENT1150182_1-2_1604584638_lg,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018712.JPG,IMG_018712.JPG,Chlorosea margaretaria,FALSE,IMG_018712.JPG,IMG_018712,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018713.JPG,IMG_018713.JPG,Chlorosea margaretaria,FALSE,IMG_018713.JPG,IMG_018713,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018714.JPG,IMG_018714.JPG,Chlorosea margaretaria,FALSE,IMG_018714.JPG,IMG_018714,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018715.JPG,IMG_018715.JPG,Chlorosea margaretaria,FALSE,IMG_018715.JPG,IMG_018715,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018716.JPG,IMG_018716.JPG,Chlorosea margaretaria,FALSE,IMG_018716.JPG,IMG_018716,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018717.JPG,IMG_018717.JPG,Chlorosea margaretaria,FALSE,IMG_018717.JPG,IMG_018717,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018718.JPG,IMG_018718.JPG,Chlorosea margaretaria,FALSE,IMG_018718.JPG,IMG_018718,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018719.JPG,IMG_018719.JPG,Chlorosea margaretaria,FALSE,IMG_018719.JPG,IMG_018719,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018720.JPG,IMG_018720.JPG,Chlorosea margaretaria,FALSE,IMG_018720.JPG,IMG_018720,Geometroidea,Geometrid moths,moths
lep_photos/Chlorosea margaretaria/IMG_018721.JPG,IMG_018721.JPG,Chlorosea margaretaria,FALSE,IMG_018721.JPG,IMG_018721,Geometroidea,Geometrid moths,moths
lep_photos/Cibyra sp/BC-CGCM_13.742%2B1220308630.jpg,BC-CGCM_13.742%2B1220308630.jpg,Cibyra sp,FALSE,BC-CGCM_13.742%2B1220308630.jpg,BC-CGCM_13,Hepialoidea,Ghost moths,moths
lep_photos/Cigaritis takanonis/5ea52a32-7a42-4538-8663-22086034d4df.jpg,5ea52a32-7a42-4538-8663-22086034d4df.jpg,Cigaritis takanonis,FALSE,5ea52a32-7a42-4538-8663-22086034d4df.jpg,5ea52a32-7a42-4538-8663-22086034d4df,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Cirrhochrista sp/IOZ_LEP_M_2838_S%2B1326819406.JPG,IOZ_LEP_M_2838_S%2B1326819406.JPG,Cirrhochrista sp,FALSE,IOZ_LEP_M_2838_S%2B1326819406.JPG,IOZ_LEP_M_2838_S%2B1326819406,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/14552972919_20e8706544.jpg,14552972919_20e8706544.jpg,Cnaphalocrocis medinalis,FALSE,14552972919_20e8706544.jpg,14552972919_20e8706544,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/15078174014_ea9f252fc1.jpg,15078174014_ea9f252fc1.jpg,Cnaphalocrocis medinalis,FALSE,15078174014_ea9f252fc1.jpg,15078174014_ea9f252fc1,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/15544522487_1d003395e1.jpg,15544522487_1d003395e1.jpg,Cnaphalocrocis medinalis,FALSE,15544522487_1d003395e1.jpg,15544522487_1d003395e1,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/24244696925_9d0ebd671a.jpg,24244696925_9d0ebd671a.jpg,Cnaphalocrocis medinalis,FALSE,24244696925_9d0ebd671a.jpg,24244696925_9d0ebd671a,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/24246718095_6225821eeb.jpg,24246718095_6225821eeb.jpg,Cnaphalocrocis medinalis,FALSE,24246718095_6225821eeb.jpg,24246718095_6225821eeb,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/27111342009_e311239ffa.jpg,27111342009_e311239ffa.jpg,Cnaphalocrocis medinalis,FALSE,27111342009_e311239ffa.jpg,27111342009_e311239ffa,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/27111342979_b8d3a80f3b.jpg,27111342979_b8d3a80f3b.jpg,Cnaphalocrocis medinalis,FALSE,27111342979_b8d3a80f3b.jpg,27111342979_b8d3a80f3b,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/27845228119_9f74e8393e.jpg,27845228119_9f74e8393e.jpg,Cnaphalocrocis medinalis,FALSE,27845228119_9f74e8393e.jpg,27845228119_9f74e8393e,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/28869799143_5ed941a2b6.jpg,28869799143_5ed941a2b6.jpg,Cnaphalocrocis medinalis,FALSE,28869799143_5ed941a2b6.jpg,28869799143_5ed941a2b6,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/31754857508_45cd8e8a5e.jpg,31754857508_45cd8e8a5e.jpg,Cnaphalocrocis medinalis,FALSE,31754857508_45cd8e8a5e.jpg,31754857508_45cd8e8a5e,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/35434741566_f424e961a9.jpg,35434741566_f424e961a9.jpg,Cnaphalocrocis medinalis,FALSE,35434741566_f424e961a9.jpg,35434741566_f424e961a9,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/37787340601_b191218f55.jpg,37787340601_b191218f55.jpg,Cnaphalocrocis medinalis,FALSE,37787340601_b191218f55.jpg,37787340601_b191218f55,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/38104151664_18fd9432b6.jpg,38104151664_18fd9432b6.jpg,Cnaphalocrocis medinalis,FALSE,38104151664_18fd9432b6.jpg,38104151664_18fd9432b6,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/38172375034_3c5dd9ca2a.jpg,38172375034_3c5dd9ca2a.jpg,Cnaphalocrocis medinalis,FALSE,38172375034_3c5dd9ca2a.jpg,38172375034_3c5dd9ca2a,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/38243330012_5181656a7a.jpg,38243330012_5181656a7a.jpg,Cnaphalocrocis medinalis,FALSE,38243330012_5181656a7a.jpg,38243330012_5181656a7a,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/38789386262_4bc75ccbb5.jpg,38789386262_4bc75ccbb5.jpg,Cnaphalocrocis medinalis,FALSE,38789386262_4bc75ccbb5.jpg,38789386262_4bc75ccbb5,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/44202616394_570141f116.jpg,44202616394_570141f116.jpg,Cnaphalocrocis medinalis,FALSE,44202616394_570141f116.jpg,44202616394_570141f116,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/45188168522_c4862e1cf0.jpg,45188168522_c4862e1cf0.jpg,Cnaphalocrocis medinalis,FALSE,45188168522_c4862e1cf0.jpg,45188168522_c4862e1cf0,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/46795168792_9a24502a1f.jpg,46795168792_9a24502a1f.jpg,Cnaphalocrocis medinalis,FALSE,46795168792_9a24502a1f.jpg,46795168792_9a24502a1f,Pyraloidea,Snout moths,moths
lep_photos/Cnaphalocrocis medinalis/46945142391_9d82a2ea38.jpg,46945142391_9d82a2ea38.jpg,Cnaphalocrocis medinalis,FALSE,46945142391_9d82a2ea38.jpg,46945142391_9d82a2ea38,Pyraloidea,Snout moths,moths
lep_photos/Colias croceus/576325?rendering=original.jpg,576325?rendering=original.jpg,Colias croceus,FALSE,576325?rendering=original.jpg,576325?rendering=original,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colias croceus/Colias croceus_Preview001.jpg,Colias croceus_Preview001.jpg,Colias croceus,FALSE,Colias croceus_Preview001.jpg,Colias croceus_Preview001,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colias croceus/F.413116_Colias_crocea_f.jpg,F.413116_Colias_crocea_f.jpg,Colias croceus,FALSE,F.413116_Colias_crocea_f.jpg,F,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colias croceus/NMR996800017494A.jpg,NMR996800017494A.jpg,Colias croceus,FALSE,NMR996800017494A.jpg,NMR996800017494A,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colias croceus/NMR996800038223A.jpg,NMR996800038223A.jpg,Colias croceus,FALSE,NMR996800038223A.jpg,NMR996800038223A,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colias croceus/SDNHM128558_V.jpg,SDNHM128558_V.jpg,Colias croceus,FALSE,SDNHM128558_V.jpg,SDNHM128558_V,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Colla sp/04-SRNP-4956-DHJ329585%2B1145303950.jpg,04-SRNP-4956-DHJ329585%2B1145303950.jpg,Colla sp,FALSE,04-SRNP-4956-DHJ329585%2B1145303950.jpg,04-SRNP-4956-DHJ329585%2B1145303950,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Coptotriche citrinipennella/MEM52322_Tisheria_citripennell_1538073160_lg.jpg,MEM52322_Tisheria_citripennell_1538073160_lg.jpg,Coptotriche citrinipennella,FALSE,MEM52322_Tisheria_citripennell_1538073160_lg.jpg,MEM52322_Tisheria_citripennell_1538073160_lg,Tischerioidea,Trumpet leaf miner moths,moths
lep_photos/Culama sp/10ANIC_09161%2B1288924012.jpg,10ANIC_09161%2B1288924012.jpg,Culama sp,FALSE,10ANIC_09161%2B1288924012.jpg,10ANIC_09161%2B1288924012,Cossoidea,Carpenter moths,moths
lep_photos/Cyclidia substigmaria/10552832444_71dcb73a86_q.jpg,10552832444_71dcb73a86_q.jpg,Cyclidia substigmaria,FALSE,10552832444_71dcb73a86_q.jpg,10552832444_71dcb73a86_q,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/5980306977_c35f4088d3_q.jpg,5980306977_c35f4088d3_q.jpg,Cyclidia substigmaria,FALSE,5980306977_c35f4088d3_q.jpg,5980306977_c35f4088d3_q,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018695.JPG,IMG_018695.JPG,Cyclidia substigmaria,FALSE,IMG_018695.JPG,IMG_018695,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018696.JPG,IMG_018696.JPG,Cyclidia substigmaria,FALSE,IMG_018696.JPG,IMG_018696,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018697.JPG,IMG_018697.JPG,Cyclidia substigmaria,FALSE,IMG_018697.JPG,IMG_018697,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018701.JPG,IMG_018701.JPG,Cyclidia substigmaria,FALSE,IMG_018701.JPG,IMG_018701,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018702.JPG,IMG_018702.JPG,Cyclidia substigmaria,FALSE,IMG_018702.JPG,IMG_018702,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018706.JPG,IMG_018706.JPG,Cyclidia substigmaria,FALSE,IMG_018706.JPG,IMG_018706,Drepanoidea,Hook-tip moths,moths
lep_photos/Cyclidia substigmaria/IMG_018707.JPG,IMG_018707.JPG,Cyclidia substigmaria,FALSE,IMG_018707.JPG,IMG_018707,Drepanoidea,Hook-tip moths,moths
lep_photos/Cydia pomonella/0017E3CDFBE01EE2D021A8ECE56FDCC50FCFD86EE3F6C4ADAD500C899F34DA60.jpg,0017E3CDFBE01EE2D021A8ECE56FDCC50FCFD86EE3F6C4ADAD500C899F34DA60.jpg,Cydia pomonella,FALSE,0017E3CDFBE01EE2D021A8ECE56FDCC50FCFD86EE3F6C4ADAD500C899F34DA60.jpg,0017E3CDFBE01EE2D021A8ECE56FDCC50FCFD86EE3F6C4ADAD500C899F34DA60,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/25F4758BA1D8A41B9D6306A8FF0252880B0D8E5078784D02FD973AF09CD99F04.jpg,25F4758BA1D8A41B9D6306A8FF0252880B0D8E5078784D02FD973AF09CD99F04.jpg,Cydia pomonella,FALSE,25F4758BA1D8A41B9D6306A8FF0252880B0D8E5078784D02FD973AF09CD99F04.jpg,25F4758BA1D8A41B9D6306A8FF0252880B0D8E5078784D02FD973AF09CD99F04,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/2C189CA9D046591A431EE3F47C0E264B556E2702CC9A95E29306FF0FAB9F95E3.jpg,2C189CA9D046591A431EE3F47C0E264B556E2702CC9A95E29306FF0FAB9F95E3.jpg,Cydia pomonella,FALSE,2C189CA9D046591A431EE3F47C0E264B556E2702CC9A95E29306FF0FAB9F95E3.jpg,2C189CA9D046591A431EE3F47C0E264B556E2702CC9A95E29306FF0FAB9F95E3,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/57C2BFDB04620B6A9C0CD3EEAA8F1C0E068895D5461886A8CFEBE06B3F043BAD.jpg,57C2BFDB04620B6A9C0CD3EEAA8F1C0E068895D5461886A8CFEBE06B3F043BAD.jpg,Cydia pomonella,FALSE,57C2BFDB04620B6A9C0CD3EEAA8F1C0E068895D5461886A8CFEBE06B3F043BAD.jpg,57C2BFDB04620B6A9C0CD3EEAA8F1C0E068895D5461886A8CFEBE06B3F043BAD,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/65081AE38969445C2A22F1837CC3B019939FB18E82C38A3220816AC87261A38A.jpg,65081AE38969445C2A22F1837CC3B019939FB18E82C38A3220816AC87261A38A.jpg,Cydia pomonella,FALSE,65081AE38969445C2A22F1837CC3B019939FB18E82C38A3220816AC87261A38A.jpg,65081AE38969445C2A22F1837CC3B019939FB18E82C38A3220816AC87261A38A,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/8FFCC115FCA05F47447256C3962B3026207971AA83DD877A06764F200A0E2507.jpg,8FFCC115FCA05F47447256C3962B3026207971AA83DD877A06764F200A0E2507.jpg,Cydia pomonella,FALSE,8FFCC115FCA05F47447256C3962B3026207971AA83DD877A06764F200A0E2507.jpg,8FFCC115FCA05F47447256C3962B3026207971AA83DD877A06764F200A0E2507,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/AF682FAA948A6BADDC26E15982823710657D6165138D58214146DE1C22C6B389.jpg,AF682FAA948A6BADDC26E15982823710657D6165138D58214146DE1C22C6B389.jpg,Cydia pomonella,FALSE,AF682FAA948A6BADDC26E15982823710657D6165138D58214146DE1C22C6B389.jpg,AF682FAA948A6BADDC26E15982823710657D6165138D58214146DE1C22C6B389,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/ASUHIC0026968_habitus_dorsal_1555539012_lg.jpg,ASUHIC0026968_habitus_dorsal_1555539012_lg.jpg,Cydia pomonella,FALSE,ASUHIC0026968_habitus_dorsal_1555539012_lg.jpg,ASUHIC0026968_habitus_dorsal_1555539012_lg,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/CEDA83B742BCA9008707547774E1F975E0D76EBB32362F1725666962DD1869DD.jpg,CEDA83B742BCA9008707547774E1F975E0D76EBB32362F1725666962DD1869DD.jpg,Cydia pomonella,FALSE,CEDA83B742BCA9008707547774E1F975E0D76EBB32362F1725666962DD1869DD.jpg,CEDA83B742BCA9008707547774E1F975E0D76EBB32362F1725666962DD1869DD,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/ED9E774897C2A26D97A361038B5A00773E6E093085C6D0DF04AC5105665A49D1.jpg,ED9E774897C2A26D97A361038B5A00773E6E093085C6D0DF04AC5105665A49D1.jpg,Cydia pomonella,FALSE,ED9E774897C2A26D97A361038B5A00773E6E093085C6D0DF04AC5105665A49D1.jpg,ED9E774897C2A26D97A361038B5A00773E6E093085C6D0DF04AC5105665A49D1,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_009593.JPG,IMG_009593.JPG,Cydia pomonella,FALSE,IMG_009593.JPG,IMG_009593,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018581.JPG,IMG_018581.JPG,Cydia pomonella,FALSE,IMG_018581.JPG,IMG_018581,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018583.JPG,IMG_018583.JPG,Cydia pomonella,FALSE,IMG_018583.JPG,IMG_018583,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018584.JPG,IMG_018584.JPG,Cydia pomonella,FALSE,IMG_018584.JPG,IMG_018584,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018597.JPG,IMG_018597.JPG,Cydia pomonella,FALSE,IMG_018597.JPG,IMG_018597,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018604.JPG,IMG_018604.JPG,Cydia pomonella,FALSE,IMG_018604.JPG,IMG_018604,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018624.JPG,IMG_018624.JPG,Cydia pomonella,FALSE,IMG_018624.JPG,IMG_018624,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018625.JPG,IMG_018625.JPG,Cydia pomonella,FALSE,IMG_018625.JPG,IMG_018625,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018629.JPG,IMG_018629.JPG,Cydia pomonella,FALSE,IMG_018629.JPG,IMG_018629,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/IMG_018631.JPG,IMG_018631.JPG,Cydia pomonella,FALSE,IMG_018631.JPG,IMG_018631,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/MEM348526_Cydia_pomonella_CEC_1527629515_lg.jpg,MEM348526_Cydia_pomonella_CEC_1527629515_lg.jpg,Cydia pomonella,FALSE,MEM348526_Cydia_pomonella_CEC_1527629515_lg.jpg,MEM348526_Cydia_pomonella_CEC_1527629515_lg,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/UDCC_TCN_00115474_1511284674.jpg,UDCC_TCN_00115474_1511284674.jpg,Cydia pomonella,FALSE,UDCC_TCN_00115474_1511284674.jpg,UDCC_TCN_00115474_1511284674,Tortricoidea,Tortrix moths,moths
lep_photos/Cydia pomonella/UDCC_TCN_00115477_1511284874.jpg,UDCC_TCN_00115477_1511284874.jpg,Cydia pomonella,FALSE,UDCC_TCN_00115477_1511284874.jpg,UDCC_TCN_00115477_1511284874,Tortricoidea,Tortrix moths,moths
lep_photos/Dalcera abrasa/CCDB-32787-F07%2B1547039940.JPG,CCDB-32787-F07%2B1547039940.JPG,Dalcera abrasa,FALSE,CCDB-32787-F07%2B1547039940.JPG,CCDB-32787-F07%2B1547039940,Zygaenoidea,Burnet moths,moths
lep_photos/Danaus plexippus/008811_1558901310_lg.jpg,008811_1558901310_lg.jpg,Danaus plexippus,FALSE,008811_1558901310_lg.jpg,008811_1558901310_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/189137_1558446413_lg.jpg,189137_1558446413_lg.jpg,Danaus plexippus,FALSE,189137_1558446413_lg.jpg,189137_1558446413_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/189169_1558627232_lg.jpg,189169_1558627232_lg.jpg,Danaus plexippus,FALSE,189169_1558627232_lg.jpg,189169_1558627232_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/189171_1558627605_lg.jpg,189171_1558627605_lg.jpg,Danaus plexippus,FALSE,189171_1558627605_lg.jpg,189171_1558627605_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/189204_1558811252_lg.jpg,189204_1558811252_lg.jpg,Danaus plexippus,FALSE,189204_1558811252_lg.jpg,189204_1558811252_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/Danaus plexippus_default.jpg,Danaus plexippus_default.jpg,Danaus plexippus,FALSE,Danaus plexippus_default.jpg,Danaus plexippus_default,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/IMG_041295.JPG,IMG_041295.JPG,Danaus plexippus,FALSE,IMG_041295.JPG,IMG_041295,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/UDCC_TCN_00061473_1473704940_lg.jpg,UDCC_TCN_00061473_1473704940_lg.jpg,Danaus plexippus,FALSE,UDCC_TCN_00061473_1473704940_lg.jpg,UDCC_TCN_00061473_1473704940_lg,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Danaus plexippus/UVGC0007072_dorsal_1646791255_lg.jpg,UVGC0007072_dorsal_1646791255_lg.jpg,Danaus plexippus,FALSE,UVGC0007072_dorsal_1646791255_lg.jpg,UVGC0007072_dorsal_1646791255_lg,Papilionoidea,Papilionoid butterflies,butterflies
