estuary,marine,freshwater,m_dtco,sal,fw_status,isMarine,isFreshwater,FB_HT
0,0,1.5707963267948966,-7.580768604047436,0,1,0,1,Fresh
0.15133263697721577,0,1.419463689817681,-3.0110265297189116,-1.09861228866811,1,0,1,Euryhaline
0,0,1.5707963267948966,-116.83407563723692,0,0,0,1,Euryhaline
0,0,1.5707963267948966,-84.00700035850969,0,1,0,1,Fresh
0,0,1.5707963267948966,-24.456498427127205,0,1,0,1,Euryhaline
0,0,1.5707963267948966,-16.56683441543052,0,0,0,1,Fresh
0,0,1.5707963267948966,-71.89670934929818,0,1,0,1,Euryhaline
0,0,1.5707963267948966,-16.66841482541305,0,1,0,1,Euryhaline
0,0.6154797086703873,0.9553166181245092,-67.26749263505666,2.456735772821304,1,0,1,Fresh
0,0,1.5707963267948966,-15.65607675136521,0,1,0,1,Fresh
0,0,1.5707963267948966,-13.565518406725031,0,1,0,1,Fresh
0,0,1.5707963267948966,-38.47169075895487,0,1,0,1,Fresh
0,0,1.5707963267948966,-34.0384614303364,0,1,0,1,Fresh
0.46670808789768503,0.5288957150714456,0.8779503271200383,-1.1611334556746935,1.72312487086848,1,1,1,Euryhaline
0.05302473810166559,1.4957727990064191,0.07502352778847772,56.77898521006278,3.549682323953736,0,1,0,Marine
0,1.5707963267948966,0,107.9246294504208,3.5553480614894135,0,1,0,Marine
0.3501057777671456,0.8740979656176334,0.696698361177263,0.555022471292358,2.7568403652716422,0,1,0,Marine
0.2260891430606476,1.0515604829062557,0.44903823007402816,1.9859401278620576,3.103834691499651,1,1,0,Marine
0.2292542886247752,1.0817981472221316,0.44216827439969425,4.833228746058686,3.167028360336238,1,1,0,Euryhaline
0,0.6590580358264089,0.6910899703097462,0.16730090108523263,1.997203443442864,0,1,0,Marine
0,0.7016741237876036,0.5235987755982988,0.14577725414555176,2.302585092994046,0,1,0,Marine
0.2128930989265788,0.9680017740426315,0.5639426413606289,0.7863489326402244,2.832102849772189,1,1,0,Marine
0.3331098912146627,1.121455107309367,0.3811348933113096,7.393294874069063,3.246490991901174,0,1,0,Marine
0.21737336457096768,1.0956194772968015,0.44596765328934984,10.1422345912514,3.2281351502809974,0,1,0,Euryhaline
0.4405106630046985,0.923511478779244,0.4571219798275921,1.4358840881539214,2.9444389791664403,0,1,0,Euryhaline
0,0,1.5707963267948966,-20.18981011620923,0,0,0,1,Fresh
0.15309592278685452,1.417700404008042,0.15309592278685452,263.85969425448417,3.524257474419383,0,1,0,Marine
0.12657660402235096,1.2846277280463778,0.2711017462985671,133.94830034368823,3.426515189646445,0,1,0,Marine
0,1.45583540629419,0.11496092050070646,164.93732771364793,3.542102834739393,0,1,0,Marine
0,1.4330001021490115,0.13779622464588506,145.97186549711554,3.536299866518719,0,1,0,Marine
0,1.3583841130554524,0.21241221373944433,170.7991026426594,3.498189647649465,0,1,0,Marine
0,1.2951535275786312,0.2756427992162654,16.752977662307647,3.427514689979529,0,1,0,Marine
0,1.5707963267948966,0,39.90119265528968,3.5553480614894135,0,1,0,Marine
0.06254076179649139,1.4454684956268316,0.10846573026975442,31.292528230819855,3.538704922666317,0,1,0,Marine
0.4030570744661133,0,1.5707963267948966,-48.73102343455261,0,1,0,1,Fresh
0.1867794610815936,0,1.5707963267948966,-29.419445229535963,0,1,0,1,Fresh
0,0,1.5707963267948966,-98.987092312209,0,1,0,1,Fresh
0.07722842008663423,0,1.4935679067082628,-73.0258571367469,0,1,0,1,Fresh
0,0,1.5707963267948966,-212.74735649634465,0,1,0,1,Fresh
0,0,1.5707963267948966,-105.04607162643995,0,1,0,1,Fresh
0,0,1.5707963267948966,-226.4249760976507,0,0,0,1,Fresh
0,0,1.5707963267948966,-90.03767070814908,0,1,0,1,Fresh
0,0,1.5707963267948966,-8.928177033023088,0,1,0,1,Fresh
0,0,1.5707963267948966,-25.207533414392103,0,1,0,1,Fresh
0,0,1.4926298707239314,-45.18457151325006,0,1,0,1,Fresh
0,0,1.5707963267948966,-122.38386538374004,0,1,0,1,Fresh
0.15878021464576067,0.7978994658471288,0.7728968609477677,0.17094010601191548,2.1768157057050126,0,1,0,Marine
0.16744807921968932,1.5707963267948966,0,56.918547150438606,3.5553480614894135,0,1,0,Marine
0,1.5707963267948966,0,137.88394732862577,3.5553480614894135,0,1,0,Marine
0,1.4660632874635018,0.10473303933139495,97.28107012640112,3.544236836064343,0,1,0,Marine
0,0,1.5707963267948966,-91.27087074225057,0,1,0,1,Fresh
0,0,1.5707963267948966,-83.92783275499188,0,1,0,1,Fresh
0,0,1.5707963267948966,-63.18969747117625,0,1,0,1,Fresh
0.11651106281837888,1.258166193536384,0.288742907954002,20.7954497677982,3.428192886004167,0,1,0,Marine
0,0,1.5707963267948966,-205.68764834926787,0,1,0,1,Fresh
0.3355544842714666,1.2163138474871429,0.2722159300592153,5.165175861541469,3.3914885675351942,0,1,0,Marine
0,1.0471975511965976,0.4636476090008061,12.440952296175274,3.207041367221198,0,1,0,Marine
0,0,1.5707963267948966,-158.40227864325436,0,1,0,1,Fresh
0,0,1.5707963267948966,-183.94874125228927,0,1,0,1,Euryhaline
0,0,1.5707963267948966,-205.27537770328755,0,1,0,1,Fresh
0,0,1.5707963267948966,-121.24200048045908,0,1,0,1,Fresh
0,0,1.5707963267948966,-128.54608123029325,0,1,0,1,Fresh
0,0,1.5707963267948966,-164.08560727503186,0,1,0,1,Fresh
0,0,1.5707963267948966,-170.07933545748924,0,1,0,1,Fresh
0,0,1.5707963267948966,-205.8082097630072,0,0,0,1,Fresh
0.6233851488983955,0.7404947788592919,0.6491905945374132,0.1798759042725083,2.5236646600874044,1,1,1,Euryhaline
0.3217505543966422,0.7853981633974484,0.5796397403637042,-0.7658125613355216,2.6820747146989494,1,0,1,Fresh
0.24138296166286705,0.771110504762802,0.7996858220320946,-0.2064142745375123,2.3163784151263815,1,1,1,Euryhaline
0.19222173472280657,0.2063286092696758,1.3190600143642623,-309.9771787181837,-0.05916697733565916,1,1,1,Euryhaline
0.3637528593611699,1.0435510800937886,0.4976186733623597,2.055966095636925,3.0389044454192,1,1,1,Euryhaline
0.6154797086703873,0.9553166181245092,0.4205343352839651,4.081717559703099,3.1780538303479458,1,1,1,Euryhaline
0,0,1.5707963267948966,-14.125207361262714,0,0,0,1,Fresh
0.7306670824710766,0.8570719478501309,0.5451694435222086,0.6104813197771517,2.592739354591216,1,1,1,Euryhaline
0.3919277824369685,0.4937251608259875,0.9628718309001798,-7.363276261209898,1.759566346213923,1,1,1,Euryhaline
0.5249788983896724,0.6793415081578338,0.7326689006977894,-0.11166072953482456,2.369691009636862,1,1,1,Euryhaline
0.10998587378601464,0.9510632834671184,0.4390891008486535,1.108641949366016,3.1433682723600556,0,1,0,Marine
0.1924589428919471,0.8753128946669476,0.703734763717686,0.4551039786251508,2.200306243873628,1,1,0,Marine
0.09966865249116202,0.8800213679048879,0.5871772368186059,0.8203344774122158,2.793208009442517,1,1,0,Marine
0,0,1.5707963267948966,-33.44472199175779,0,1,0,1,Fresh
0,0.5235987755982988,0.7853981633974484,-0.23880081209676635,0,0,1,0,Marine
0.16744807921968932,0.813190250037907,0.5551211675567872,0.8624705408617703,2.9746788643561586,0,1,0,Marine
0,0,1.5707963267948966,-15.66126382426918,0,1,0,1,Fresh
0,0,1.5707963267948966,-17.744645606965367,0,1,0,1,Fresh
0.16935840255037007,1.2745447807340335,0.21484983307571223,60.47582388488997,3.4917785602925755,1,1,0,Marine
0.10402232294149344,1.1643025665307771,0.35157954346341663,26.32179785003984,3.3511224045585473,1,1,0,Marine
0.40157440269343286,1.0234576938533464,0.4111378623223477,3.3685279103303714,3.203677108431271,1,1,0,Marine
0.2000941447117657,1.062299859634504,0.42875598117012015,8.20136805867903,3.2507164307238594,1,1,0,Marine
0,0.20556893116117383,1.3652273956337226,-72.81727687929693,1.4759065198095778,1,0,1,Fresh
0,0.08793173270821977,1.482864594086677,-45.80441895196846,-1.357306824246635,1,0,1,Fresh
0,0,1.5707963267948966,-343.7420360750578,0,1,0,1,Fresh
